연도코드,시도명,시군구코드,사고위험지역명,사고위험지역id,총사고건수,총사망자수,총중상자수,총경상자수,사고분석유형명,반경내카메라수,반경내과속카메라,반경내신호카메라,카메라효과비율,cluster,군집라벨
2017,서울,11320,서울특별시 도봉구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36187,13,1,7,13,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,1,사망위험 (사망사고 집중)
2017,서울,11320,서울특별시 도봉구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36188,16,0,7,9,신호위반 / 기타 / 중앙선침범 / U턴중 / 안전거리미확보,0,0,0,60.0,0,부족 (카메라少)
2017,서울,11320,서울특별시 도봉구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36189,21,0,7,19,신호위반 / 기타 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36191,21,1,3,26,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,1,사망위험 (사망사고 집중)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36192,12,0,3,12,안전거리미확보 / 신호위반 / U턴중 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36193,21,0,5,35,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36194,19,0,7,18,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36195,14,0,2,14,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11350,서울특별시 노원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36196,16,0,7,11,기타 / 신호위반 / 안전거리미확보,1,0,1,66.66666666666666,3,과잉 (카메라多 사고少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36198,10,0,3,10,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36199,11,0,4,16,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36200,14,0,4,12,신호위반 / 안전거리미확보 / 기타,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36201,12,0,7,12,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36202,9,0,2,6,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36203,16,3,7,13,안전거리미확보 / 기타,1,0,1,50.0,1,사망위험 (사망사고 집중)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36204,8,0,2,6,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36205,9,0,4,6,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36206,19,0,4,16,안전거리미확보 / 신호위반 / 기타,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36207,63,0,16,73,안전거리미확보 / 기타,0,0,0,50.0,2,사고다발 (사고多+중상多)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36208,12,0,2,14,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36209,8,0,2,8,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36210,18,0,3,19,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11380,서울특별시 은평구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36211,23,0,11,14,중앙선침범 / U턴중 / 기타 / 안전거리미확보,0,0,0,50.0,2,사고다발 (사고多+중상多)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36213,14,0,3,20,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36214,15,0,4,24,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36215,27,0,11,21,중앙선침범 / 안전거리미확보 / 기타 / 신호위반,0,0,0,75.0,2,사고다발 (사고多+중상多)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36216,9,0,2,8,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36217,23,0,3,28,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36218,13,0,5,11,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36219,16,0,5,21,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36220,15,0,6,19,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36221,14,0,4,13,신호위반 / 기타 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36222,8,0,4,7,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36223,10,0,3,8,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36224,16,0,5,17,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36225,11,0,3,7,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36226,10,0,5,7,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11410,서울특별시 서대문구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36227,9,0,1,14,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36229,39,1,8,47,기타 / 안전거리미확보 / 신호위반 / 과속,0,0,0,75.0,1,사망위험 (사망사고 집중)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36230,25,0,7,33,기타 / 신호위반 / 안전거리미확보 / U턴중,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36231,56,2,7,75,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,1,사망위험 (사망사고 집중)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36232,28,0,11,44,기타 / 안전거리미확보,2,2,0,50.0,3,과잉 (카메라多 사고少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36233,23,0,7,37,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36234,16,0,3,20,중앙선침범 / 안전거리미확보 / 기타 / 신호위반,0,0,0,75.0,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36235,23,0,8,36,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36236,19,0,9,23,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36237,18,0,3,27,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11440,서울특별시 마포구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36238,22,0,3,18,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11470,서울특별시 양천구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36240,20,0,4,19,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11470,서울특별시 양천구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36241,23,1,8,26,기타 / 안전거리미확보,0,0,0,50.0,1,사망위험 (사망사고 집중)
2017,서울,11470,서울특별시 양천구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36242,27,0,5,30,U턴중 / 기타 / 신호위반 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11470,서울특별시 양천구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36243,34,0,5,39,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11470,서울특별시 양천구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36244,24,0,6,32,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11500,서울특별시 강서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36246,25,0,6,26,기타 / U턴중 / 신호위반 / 안전거리미확보,1,0,1,50.0,3,과잉 (카메라多 사고少)
2017,서울,11500,서울특별시 강서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36247,16,0,1,20,기타 / 안전거리미확보,2,0,2,50.0,3,과잉 (카메라多 사고少)
2017,서울,11500,서울특별시 강서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36248,26,0,10,32,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36250,26,0,9,18,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,2,사고다발 (사고多+중상多)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36251,17,0,2,23,기타 / 신호위반 / 중앙선침범 / 안전거리미확보,0,0,0,75.0,0,부족 (카메라少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36252,14,0,3,16,기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36253,23,1,4,31,기타 / 안전거리미확보,0,0,0,50.0,1,사망위험 (사망사고 집중)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36254,17,0,9,9,U턴중 / 기타 / 신호위반,1,0,1,33.33333333333333,3,과잉 (카메라多 사고少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36255,15,0,6,12,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36256,12,0,1,16,기타 / 신호위반 / 안전거리미확보,3,1,2,66.66666666666666,3,과잉 (카메라多 사고少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36257,18,0,7,21,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36258,18,0,5,19,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,서울,11530,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,36259,17,0,6,14,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36261,8,0,1,6,신호위반 / 기타 / 안전거리미확보,1,0,1,66.66666666666666,3,과잉 (카메라多 사고少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36262,19,0,4,35,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36263,32,0,13,28,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,2,사고다발 (사고多+중상多)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36264,10,0,1,9,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36265,12,0,8,20,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36266,37,0,12,46,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,2,사고다발 (사고多+중상多)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36267,9,0,4,6,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36268,9,0,1,10,기타 / 안전거리미확보,1,0,1,50.0,3,과잉 (카메라多 사고少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36269,17,0,9,21,신호위반 / 기타 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36270,19,0,9,35,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36271,14,0,5,11,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36272,14,0,4,14,기타 / 안전거리미확보,1,1,0,50.0,3,과잉 (카메라多 사고少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36273,14,0,2,16,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36274,15,0,5,24,안전거리미확보 / 기타 / 신호위반 / 중앙선침범,0,0,0,75.0,0,부족 (카메라少)
2017,서울,11545,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,36275,12,0,5,13,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
